,bank,year,keyword,segment,count
0,BaoVietBank,2017,Internet banking,Internet banking,10
0,BaoVietBank,2017,SHB Mobile Banking,Bank app,0
0,BaoVietBank,2017,ứng dụng di động,Bank app,0
0,BaoVietBank,2017,ứng dụng ngân hàng số,Bank app,0
0,BaoVietBank,2017,ứng dụng trên điện thoại,Bank app,0
0,BaoVietBank,2017,ACB ONE,Bank app,0
0,BaoVietBank,2017,VPBank NEO,Bank app,0
0,BaoVietBank,2017,MyVIB,Bank app,0
0,BaoVietBank,2017,HDBank,Bank app,0
0,BaoVietBank,2017,BIDV Smart Banking,Bank app,0
0,BaoVietBank,2017,MB Bank,Bank app,0
0,BaoVietBank,2017,Vietinbank iPay,Bank app,0
0,BaoVietBank,2017,TPBank Mobile,Bank app,0
0,BaoVietBank,2017,Agribank E-Mobile Banking,Bank app,0
0,BaoVietBank,2017,MSB mBank,Bank app,0
0,BaoVietBank,2017,Eximbank EDigi,Bank app,0
0,BaoVietBank,2017,Sacombank Pay,Bank app,0
0,BaoVietBank,2017,SCB Mobile Banking,Bank app,0
0,BaoVietBank,2017,BAOVIET Smart,Bank app,0
0,BaoVietBank,2017,BAC A BANK Mobile Banking,Bank app,0
0,BaoVietBank,2017,NCB iziMobile,Bank app,0
0,BaoVietBank,2017,Liên Việt 24h,Bank app,0
0,BaoVietBank,2012,Nền tảng công nghệ,Nền tảng,0
0,BaoVietBank,2012,Nền tảng số,Nền tảng,0
0,BaoVietBank,2012,Hạ tầng công nghệ,Nền tảng,1
0,BaoVietBank,2012,Công nghệ thông tin,Công nghệ,9
0,BaoVietBank,2012,CNTT,Công nghệ,7
0,BaoVietBank,2012,Kỹ thuật công nghệ,Công nghệ,0
0,BaoVietBank,2012,Công nghệ ngân hàng,Công nghệ,0
0,BaoVietBank,2012,Công nghệ 4.0,Công nghệ,0
0,BaoVietBank,2012,Công nghệ tài chính,Công nghệ,0
0,BaoVietBank,2012,Ứng dụng công nghệ,Công nghệ,0
0,BaoVietBank,2012,Chuyển đổi số,Công nghệ,0
0,BaoVietBank,2012,phát triển công nghệ,Công nghệ,0
0,BaoVietBank,2012,Công nghệ Fintech,Công nghệ,0
0,BaoVietBank,2012,hệ thống công nghệ,Công nghệ,3
0,BaoVietBank,2012,digital transformation,Công nghệ,0
0,BaoVietBank,2012,trí tuệ nhân tạo,Artificial intelligence,0
0,BaoVietBank,2012,trợ lý ảo,Artificial intelligence,0
0,BaoVietBank,2012,Artificial intelligence,Artificial intelligence,0
0,BaoVietBank,2012,eKYC,Face recognition,0
0,BaoVietBank,2012,xác thực khuôn mặt,Face recognition,0
0,BaoVietBank,2012,Face recognition,Face recognition,0
0,BaoVietBank,2012,nhận diện giọng nói,Voice recognition,0
0,BaoVietBank,2012,Voice recognition,Voice recognition,0
0,BaoVietBank,2012,xác thực vân tay,Fingerprint recognition,0
0,BaoVietBank,2012,Fingerprint recognition,Fingerprint recognition,0
0,BaoVietBank,2012,công nghệ chuỗi khối,Blockchain,0
0,BaoVietBank,2012,blockchain,Blockchain,0
0,BaoVietBank,2012,điện toán đám mây,Cloud computing,0
0,BaoVietBank,2012,Hệ thống PKI,Cloud computing,0
0,BaoVietBank,2012,Cloud computing,Cloud computing,0
0,BaoVietBank,2012,Cloud service,Cloud service,0
0,BaoVietBank,2012,Salesforce Financial Services Cloud,Cloud service,0
0,BaoVietBank,2012,dịch vụ đám mây,Cloud service,0
0,BaoVietBank,2012,đám mây,Cloud service,0
0,BaoVietBank,2012,Cloud platform,Cloud platform,0
0,BaoVietBank,2012,nền tảng trải nghiệm đám mây,Cloud platform,0
0,BaoVietBank,2012,Adobe Experience Cloud,Cloud platform,0
0,BaoVietBank,2012,Dữ liệu (Data),Big Data,0
0,BaoVietBank,2012,Dữ liệu lớn,Big Data,0
0,BaoVietBank,2012,Big Data,Big Data,0
0,BaoVietBank,2012,Khoa học dữ liệu,Data mining,0
0,BaoVietBank,2012,Máy học,Data mining,0
0,BaoVietBank,2012,Data mining,Data mining,0
0,BaoVietBank,2012,Mô hình dữ liệu,Data visualization,0
0,BaoVietBank,2012,Dữ liệu và phân tích,Data visualization,0
0,BaoVietBank,2012,phân tích dữ liệu,Data visualization,0
0,BaoVietBank,2012,Data visualization,Data visualization,0
0,BaoVietBank,2012,Thanh toán trực tuyến,Online Payment,1
0,BaoVietBank,2012,Chuyển tiền trên kênh số,Online Payment,0
0,BaoVietBank,2012,Thanh toán không tiếp xúc,Online Payment,0
0,BaoVietBank,2012,Thanh toán điện tử,Online Payment,0
0,BaoVietBank,2012,Thanh toán ECOM,Online Payment,0
0,BaoVietBank,2012,Giao dịch công nghệ số,Online Payment,0
0,BaoVietBank,2012,Giao dịch trực tuyến,Online Payment,0
0,BaoVietBank,2012,Dịch vụ trực tuyến,Online Payment,0
0,BaoVietBank,2012,Online Payment,Online Payment,1
0,BaoVietBank,2012,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,BaoVietBank,2012,Mobile Payment,Mobile Payment,0
0,BaoVietBank,2012,SMS,Mobile Payment,2
0,BaoVietBank,2012,QR Code,QR code payment,0
0,BaoVietBank,2012,mã QR,QR code payment,0
0,BaoVietBank,2012,VietQR,QR code payment,0
0,BaoVietBank,2012,Không dùng tiền mặt,Digital wallet,0
0,BaoVietBank,2012,Ví điện tử,Digital wallet,0
0,BaoVietBank,2012,Tài khoản trực tuyến,Digital wallet,0
0,BaoVietBank,2012,Digital wallet,Digital wallet,0
0,BaoVietBank,2012,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,BaoVietBank,2012,vay mua nhà trực tuyến,Online loan,0
0,BaoVietBank,2012,Online loan,Online loan,0
0,BaoVietBank,2012,Ngoại hối online,Online finance,0
0,BaoVietBank,2012,Online finance,Online finance,0
0,BaoVietBank,2012,smart contract,Lending platform,0
0,BaoVietBank,2012,Hợp đồng thông minh,Lending platform,0
0,BaoVietBank,2012,e-form,Lending platform,0
0,BaoVietBank,2012,Lending platform,Lending platform,0
0,BaoVietBank,2012,Inclusive credit,Inclusive credit,0
0,BaoVietBank,2012,Customer portrait,Customer portrait,0
0,BaoVietBank,2012,Mô hình hành vi,Customer portrait,0
0,BaoVietBank,2012,mô hình VaR,Predictive model,0
0,BaoVietBank,2012,Mô hình đo lường rủi ro,Predictive model,0
0,BaoVietBank,2012,Mô hình cảnh báo nợ,Predictive model,0
0,BaoVietBank,2012,Predictive model,Predictive model,0
0,BaoVietBank,2012,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,BaoVietBank,2012,Credit evaluation,Credit evaluation,0
0,BaoVietBank,2012,Anti-fraud,Anti-fraud,0
0,BaoVietBank,2012,chống gian lận,Anti-fraud,0
0,BaoVietBank,2012,Ngân hàng trực tuyến,Online banking,0
0,BaoVietBank,2012,Online banking,Online banking,0
0,BaoVietBank,2012,ngân hàng di động,Mobile banking,0
0,BaoVietBank,2012,Ngân hàng trên điện thoại di động,Mobile banking,0
0,BaoVietBank,2012,SHB Mobile,Mobile banking,0
0,BaoVietBank,2012,Mobile banking,Mobile banking,0
0,BaoVietBank,2012,E-Mobile,Mobile banking,0
0,BaoVietBank,2012,One Time Password,Mobile banking,0
0,BaoVietBank,2012,OTP,Mobile banking,0
0,BaoVietBank,2012,Ebanking,Internet banking,0
0,BaoVietBank,2012,Internet banking,Internet banking,4
0,BaoVietBank,2012,SHB Mobile Banking,Bank app,0
0,BaoVietBank,2012,ứng dụng di động,Bank app,0
0,BaoVietBank,2012,ứng dụng ngân hàng số,Bank app,0
0,BaoVietBank,2012,ứng dụng trên điện thoại,Bank app,0
0,BaoVietBank,2012,ACB ONE,Bank app,0
0,BaoVietBank,2012,VPBank NEO,Bank app,0
0,BaoVietBank,2012,MyVIB,Bank app,0
0,BaoVietBank,2012,HDBank,Bank app,0
0,BaoVietBank,2012,BIDV Smart Banking,Bank app,0
0,BaoVietBank,2012,MB Bank,Bank app,0
0,BaoVietBank,2012,Vietinbank iPay,Bank app,0
0,BaoVietBank,2012,TPBank Mobile,Bank app,0
0,BaoVietBank,2012,Agribank E-Mobile Banking,Bank app,0
0,BaoVietBank,2012,MSB mBank,Bank app,0
0,BaoVietBank,2012,Eximbank EDigi,Bank app,0
0,BaoVietBank,2012,Sacombank Pay,Bank app,0
0,BaoVietBank,2012,SCB Mobile Banking,Bank app,0
0,BaoVietBank,2012,BAOVIET Smart,Bank app,0
0,BaoVietBank,2012,BAC A BANK Mobile Banking,Bank app,0
0,BaoVietBank,2012,NCB iziMobile,Bank app,0
0,BaoVietBank,2012,Liên Việt 24h,Bank app,0
0,BaoVietBank,2020,Nền tảng công nghệ,Nền tảng,0
0,BaoVietBank,2020,Nền tảng số,Nền tảng,1
0,BaoVietBank,2020,Hạ tầng công nghệ,Nền tảng,2
0,BaoVietBank,2020,Công nghệ thông tin,Công nghệ,17
0,BaoVietBank,2020,CNTT,Công nghệ,1
0,BaoVietBank,2020,Kỹ thuật công nghệ,Công nghệ,0
0,BaoVietBank,2020,Công nghệ ngân hàng,Công nghệ,0
0,BaoVietBank,2020,Công nghệ 4.0,Công nghệ,1
0,BaoVietBank,2020,Công nghệ tài chính,Công nghệ,0
0,BaoVietBank,2020,Ứng dụng công nghệ,Công nghệ,1
0,BaoVietBank,2020,Chuyển đổi số,Công nghệ,1
0,BaoVietBank,2020,phát triển công nghệ,Công nghệ,1
0,BaoVietBank,2020,Công nghệ Fintech,Công nghệ,0
0,BaoVietBank,2020,hệ thống công nghệ,Công nghệ,1
0,BaoVietBank,2020,digital transformation,Công nghệ,0
0,BaoVietBank,2020,trí tuệ nhân tạo,Artificial intelligence,0
0,BaoVietBank,2020,trợ lý ảo,Artificial intelligence,0
0,BaoVietBank,2020,Artificial intelligence,Artificial intelligence,0
0,BaoVietBank,2020,eKYC,Face recognition,2
0,BaoVietBank,2020,xác thực khuôn mặt,Face recognition,0
0,BaoVietBank,2020,Face recognition,Face recognition,0
0,BaoVietBank,2020,nhận diện giọng nói,Voice recognition,0
0,BaoVietBank,2020,Voice recognition,Voice recognition,0
0,BaoVietBank,2020,xác thực vân tay,Fingerprint recognition,0
0,BaoVietBank,2020,Fingerprint recognition,Fingerprint recognition,0
0,BaoVietBank,2020,công nghệ chuỗi khối,Blockchain,0
0,BaoVietBank,2020,blockchain,Blockchain,0
0,BaoVietBank,2020,điện toán đám mây,Cloud computing,0
0,BaoVietBank,2020,Hệ thống PKI,Cloud computing,0
0,BaoVietBank,2020,Cloud computing,Cloud computing,0
0,BaoVietBank,2020,Cloud service,Cloud service,0
0,BaoVietBank,2020,Salesforce Financial Services Cloud,Cloud service,0
0,BaoVietBank,2020,dịch vụ đám mây,Cloud service,0
0,BaoVietBank,2020,đám mây,Cloud service,0
0,BaoVietBank,2020,Cloud platform,Cloud platform,0
0,BaoVietBank,2020,nền tảng trải nghiệm đám mây,Cloud platform,0
0,BaoVietBank,2020,Adobe Experience Cloud,Cloud platform,0
0,BaoVietBank,2020,Dữ liệu (Data),Big Data,0
0,BaoVietBank,2020,Dữ liệu lớn,Big Data,0
0,BaoVietBank,2020,Big Data,Big Data,0
0,BaoVietBank,2020,Khoa học dữ liệu,Data mining,0
0,BaoVietBank,2020,Máy học,Data mining,0
0,BaoVietBank,2020,Data mining,Data mining,0
0,BaoVietBank,2020,Mô hình dữ liệu,Data visualization,0
0,BaoVietBank,2020,Dữ liệu và phân tích,Data visualization,0
0,BaoVietBank,2020,phân tích dữ liệu,Data visualization,0
0,BaoVietBank,2020,Data visualization,Data visualization,0
0,BaoVietBank,2020,Thanh toán trực tuyến,Online Payment,1
0,BaoVietBank,2020,Chuyển tiền trên kênh số,Online Payment,0
0,BaoVietBank,2020,Thanh toán không tiếp xúc,Online Payment,0
0,BaoVietBank,2020,Thanh toán điện tử,Online Payment,3
0,BaoVietBank,2020,Thanh toán ECOM,Online Payment,0
0,BaoVietBank,2020,Giao dịch công nghệ số,Online Payment,0
0,BaoVietBank,2020,Giao dịch trực tuyến,Online Payment,0
0,BaoVietBank,2020,Dịch vụ trực tuyến,Online Payment,0
0,BaoVietBank,2020,Online Payment,Online Payment,0
0,BaoVietBank,2020,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,BaoVietBank,2020,Mobile Payment,Mobile Payment,0
0,BaoVietBank,2020,SMS,Mobile Payment,0
0,BaoVietBank,2020,QR Code,QR code payment,0
0,BaoVietBank,2020,mã QR,QR code payment,1
0,BaoVietBank,2020,VietQR,QR code payment,1
0,BaoVietBank,2020,Không dùng tiền mặt,Digital wallet,2
0,BaoVietBank,2020,Ví điện tử,Digital wallet,0
0,BaoVietBank,2020,Tài khoản trực tuyến,Digital wallet,0
0,BaoVietBank,2020,Digital wallet,Digital wallet,0
0,BaoVietBank,2020,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,BaoVietBank,2020,vay mua nhà trực tuyến,Online loan,0
0,BaoVietBank,2020,Online loan,Online loan,0
0,BaoVietBank,2020,Ngoại hối online,Online finance,0
0,BaoVietBank,2020,Online finance,Online finance,0
0,BaoVietBank,2020,smart contract,Lending platform,0
0,BaoVietBank,2020,Hợp đồng thông minh,Lending platform,0
0,BaoVietBank,2020,e-form,Lending platform,0
0,BaoVietBank,2020,Lending platform,Lending platform,0
0,BaoVietBank,2020,Inclusive credit,Inclusive credit,0
0,BaoVietBank,2020,Customer portrait,Customer portrait,0
0,BaoVietBank,2020,Mô hình hành vi,Customer portrait,0
0,BaoVietBank,2020,mô hình VaR,Predictive model,0
0,BaoVietBank,2020,Mô hình đo lường rủi ro,Predictive model,0
0,BaoVietBank,2020,Mô hình cảnh báo nợ,Predictive model,0
0,BaoVietBank,2020,Predictive model,Predictive model,0
0,BaoVietBank,2020,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,BaoVietBank,2020,Credit evaluation,Credit evaluation,0
0,BaoVietBank,2020,Anti-fraud,Anti-fraud,0
0,BaoVietBank,2020,chống gian lận,Anti-fraud,0
0,BaoVietBank,2020,Ngân hàng trực tuyến,Online banking,0
0,BaoVietBank,2020,Online banking,Online banking,0
0,BaoVietBank,2020,ngân hàng di động,Mobile banking,0
0,BaoVietBank,2020,Ngân hàng trên điện thoại di động,Mobile banking,0
0,BaoVietBank,2020,SHB Mobile,Mobile banking,0
0,BaoVietBank,2020,Mobile banking,Mobile banking,1
0,BaoVietBank,2020,E-Mobile,Mobile banking,0
0,BaoVietBank,2020,One Time Password,Mobile banking,0
0,BaoVietBank,2020,OTP,Mobile banking,3
0,BaoVietBank,2020,Ebanking,Internet banking,8
0,BaoVietBank,2020,Internet banking,Internet banking,8
0,BaoVietBank,2020,SHB Mobile Banking,Bank app,0
0,BaoVietBank,2020,ứng dụng di động,Bank app,0
0,BaoVietBank,2020,ứng dụng ngân hàng số,Bank app,12
0,BaoVietBank,2020,ứng dụng trên điện thoại,Bank app,0
0,BaoVietBank,2020,ACB ONE,Bank app,0
0,BaoVietBank,2020,VPBank NEO,Bank app,0
0,BaoVietBank,2020,MyVIB,Bank app,0
0,BaoVietBank,2020,HDBank,Bank app,0
0,BaoVietBank,2020,BIDV Smart Banking,Bank app,0
0,BaoVietBank,2020,MB Bank,Bank app,0
0,BaoVietBank,2020,Vietinbank iPay,Bank app,0
0,BaoVietBank,2020,TPBank Mobile,Bank app,0
0,BaoVietBank,2020,Agribank E-Mobile Banking,Bank app,0
0,BaoVietBank,2020,MSB mBank,Bank app,0
0,BaoVietBank,2020,Eximbank EDigi,Bank app,0
0,BaoVietBank,2020,Sacombank Pay,Bank app,0
0,BaoVietBank,2020,SCB Mobile Banking,Bank app,0
0,BaoVietBank,2020,BAOVIET Smart,Bank app,14
0,BaoVietBank,2020,BAC A BANK Mobile Banking,Bank app,0
0,BaoVietBank,2020,NCB iziMobile,Bank app,0
0,BaoVietBank,2020,Liên Việt 24h,Bank app,0
0,BaoVietBank,2018,Nền tảng công nghệ,Nền tảng,0
0,BaoVietBank,2018,Nền tảng số,Nền tảng,0
0,BaoVietBank,2018,Hạ tầng công nghệ,Nền tảng,0
0,BaoVietBank,2018,Công nghệ thông tin,Công nghệ,6
0,BaoVietBank,2018,CNTT,Công nghệ,10
0,BaoVietBank,2018,Kỹ thuật công nghệ,Công nghệ,0
0,BaoVietBank,2018,Công nghệ ngân hàng,Công nghệ,0
0,BaoVietBank,2018,Công nghệ 4.0,Công nghệ,1
0,BaoVietBank,2018,Công nghệ tài chính,Công nghệ,0
0,BaoVietBank,2018,Ứng dụng công nghệ,Công nghệ,1
0,BaoVietBank,2018,Chuyển đổi số,Công nghệ,0
0,BaoVietBank,2018,phát triển công nghệ,Công nghệ,0
0,BaoVietBank,2018,Công nghệ Fintech,Công nghệ,0
0,BaoVietBank,2018,hệ thống công nghệ,Công nghệ,1
0,BaoVietBank,2018,digital transformation,Công nghệ,0
0,BaoVietBank,2018,trí tuệ nhân tạo,Artificial intelligence,0
0,BaoVietBank,2018,trợ lý ảo,Artificial intelligence,0
0,BaoVietBank,2018,Artificial intelligence,Artificial intelligence,0
0,BaoVietBank,2018,eKYC,Face recognition,0
0,BaoVietBank,2018,xác thực khuôn mặt,Face recognition,0
0,BaoVietBank,2018,Face recognition,Face recognition,0
0,BaoVietBank,2018,nhận diện giọng nói,Voice recognition,0
0,BaoVietBank,2018,Voice recognition,Voice recognition,0
0,BaoVietBank,2018,xác thực vân tay,Fingerprint recognition,0
0,BaoVietBank,2018,Fingerprint recognition,Fingerprint recognition,0
0,BaoVietBank,2018,công nghệ chuỗi khối,Blockchain,0
0,BaoVietBank,2018,blockchain,Blockchain,0
0,BaoVietBank,2018,điện toán đám mây,Cloud computing,0
0,BaoVietBank,2018,Hệ thống PKI,Cloud computing,0
0,BaoVietBank,2018,Cloud computing,Cloud computing,0
0,BaoVietBank,2018,Cloud service,Cloud service,0
0,BaoVietBank,2018,Salesforce Financial Services Cloud,Cloud service,0
0,BaoVietBank,2018,dịch vụ đám mây,Cloud service,0
0,BaoVietBank,2018,đám mây,Cloud service,0
0,BaoVietBank,2018,Cloud platform,Cloud platform,0
0,BaoVietBank,2018,nền tảng trải nghiệm đám mây,Cloud platform,0
0,BaoVietBank,2018,Adobe Experience Cloud,Cloud platform,0
0,BaoVietBank,2018,Dữ liệu (Data),Big Data,0
0,BaoVietBank,2018,Dữ liệu lớn,Big Data,0
0,BaoVietBank,2018,Big Data,Big Data,0
0,BaoVietBank,2018,Khoa học dữ liệu,Data mining,0
0,BaoVietBank,2018,Máy học,Data mining,0
0,BaoVietBank,2018,Data mining,Data mining,0
0,BaoVietBank,2018,Mô hình dữ liệu,Data visualization,0
0,BaoVietBank,2018,Dữ liệu và phân tích,Data visualization,0
0,BaoVietBank,2018,phân tích dữ liệu,Data visualization,0
0,BaoVietBank,2018,Data visualization,Data visualization,0
0,BaoVietBank,2018,Thanh toán trực tuyến,Online Payment,0
0,BaoVietBank,2018,Chuyển tiền trên kênh số,Online Payment,0
0,BaoVietBank,2018,Thanh toán không tiếp xúc,Online Payment,0
0,BaoVietBank,2018,Thanh toán điện tử,Online Payment,2
0,BaoVietBank,2018,Thanh toán ECOM,Online Payment,0
0,BaoVietBank,2018,Giao dịch công nghệ số,Online Payment,0
0,BaoVietBank,2018,Giao dịch trực tuyến,Online Payment,0
0,BaoVietBank,2018,Dịch vụ trực tuyến,Online Payment,0
0,BaoVietBank,2018,Online Payment,Online Payment,0
0,BaoVietBank,2018,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,BaoVietBank,2018,Mobile Payment,Mobile Payment,0
0,BaoVietBank,2018,SMS,Mobile Payment,0
0,BaoVietBank,2018,QR Code,QR code payment,0
0,BaoVietBank,2018,mã QR,QR code payment,0
0,BaoVietBank,2018,VietQR,QR code payment,0
0,BaoVietBank,2018,Không dùng tiền mặt,Digital wallet,1
0,BaoVietBank,2018,Ví điện tử,Digital wallet,3
0,BaoVietBank,2018,Tài khoản trực tuyến,Digital wallet,0
0,BaoVietBank,2018,Digital wallet,Digital wallet,0
0,BaoVietBank,2018,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,BaoVietBank,2018,vay mua nhà trực tuyến,Online loan,0
0,BaoVietBank,2018,Online loan,Online loan,0
0,BaoVietBank,2018,Ngoại hối online,Online finance,0
0,BaoVietBank,2018,Online finance,Online finance,0
0,BaoVietBank,2018,smart contract,Lending platform,0
0,BaoVietBank,2018,Hợp đồng thông minh,Lending platform,0
0,BaoVietBank,2018,e-form,Lending platform,0
0,BaoVietBank,2018,Lending platform,Lending platform,0
0,BaoVietBank,2018,Inclusive credit,Inclusive credit,0
0,BaoVietBank,2018,Customer portrait,Customer portrait,0
0,BaoVietBank,2018,Mô hình hành vi,Customer portrait,0
0,BaoVietBank,2018,mô hình VaR,Predictive model,0
0,BaoVietBank,2018,Mô hình đo lường rủi ro,Predictive model,0
0,BaoVietBank,2018,Mô hình cảnh báo nợ,Predictive model,0
0,BaoVietBank,2018,Predictive model,Predictive model,0
0,BaoVietBank,2018,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,BaoVietBank,2018,Credit evaluation,Credit evaluation,0
0,BaoVietBank,2018,Anti-fraud,Anti-fraud,0
0,BaoVietBank,2018,chống gian lận,Anti-fraud,0
0,BaoVietBank,2018,Ngân hàng trực tuyến,Online banking,0
0,BaoVietBank,2018,Online banking,Online banking,0
0,BaoVietBank,2018,ngân hàng di động,Mobile banking,0
0,BaoVietBank,2018,Ngân hàng trên điện thoại di động,Mobile banking,0
0,BaoVietBank,2018,SHB Mobile,Mobile banking,0
0,BaoVietBank,2018,Mobile banking,Mobile banking,0
0,BaoVietBank,2018,E-Mobile,Mobile banking,0
0,BaoVietBank,2018,One Time Password,Mobile banking,0
0,BaoVietBank,2018,OTP,Mobile banking,0
0,BaoVietBank,2018,Ebanking,Internet banking,0
0,BaoVietBank,2018,Internet banking,Internet banking,8
0,BaoVietBank,2018,SHB Mobile Banking,Bank app,0
0,BaoVietBank,2018,ứng dụng di động,Bank app,0
0,BaoVietBank,2018,ứng dụng ngân hàng số,Bank app,0
0,BaoVietBank,2018,ứng dụng trên điện thoại,Bank app,0
0,BaoVietBank,2018,ACB ONE,Bank app,0
0,BaoVietBank,2018,VPBank NEO,Bank app,0
0,BaoVietBank,2018,MyVIB,Bank app,0
0,BaoVietBank,2018,HDBank,Bank app,0
0,BaoVietBank,2018,BIDV Smart Banking,Bank app,0
0,BaoVietBank,2018,MB Bank,Bank app,0
0,BaoVietBank,2018,Vietinbank iPay,Bank app,0
0,BaoVietBank,2018,TPBank Mobile,Bank app,0
0,BaoVietBank,2018,Agribank E-Mobile Banking,Bank app,0
0,BaoVietBank,2018,MSB mBank,Bank app,0
0,BaoVietBank,2018,Eximbank EDigi,Bank app,0
0,BaoVietBank,2018,Sacombank Pay,Bank app,0
0,BaoVietBank,2018,SCB Mobile Banking,Bank app,0
0,BaoVietBank,2018,BAOVIET Smart,Bank app,2
0,BaoVietBank,2018,BAC A BANK Mobile Banking,Bank app,0
0,BaoVietBank,2018,NCB iziMobile,Bank app,0
0,BaoVietBank,2018,Liên Việt 24h,Bank app,0
